Family,Feature,Expected,MIRPValue,AbsDiff,RelDiffPct,TolerancePct,Status,OracleFeature,ImageSource,Settings,Note
NGLDM,NGLDM_LDLGLE,0.0832223167044596,0.0472904986403675,0.0359318180640921,43.1757003253031,5,MISMATCH,mirp.ngl_ldlge_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_LDHGLE,0.782941645408163,3.06491418013356,2.28197253472539,291.461381331396,5,MISMATCH,mirp.ngl_ldhge_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_HDLGLE,26.025462962963,17.5996892080419,8.42577375492107,32.3751157353545,5,MISMATCH,mirp.ngl_hdlge_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_HDHGLE,58.7916666666667,49.477721878225,9.31394478844168,15.842287379348,5,MISMATCH,mirp.ngl_hdhge_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_GLNU,3.70833333333333,10.2463794289646,6.53804609563124,176.306861005786,5,MISMATCH,mirp.ngl_glnu_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_GLNUN,0.618055555555556,0.56186049630626,0.0561950592492955,9.09223430550398,5,MISMATCH,mirp.ngl_glnu_norm_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_DCNU,3.70833333333333,3.96464568283454,0.256312349501204,6.9117936944145,5,MISMATCH,mirp.ngl_dcnu_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_DCNUN,0.618055555555556,0.211772180604117,0.406283374951439,65.7357370707946,5,MISMATCH,mirp.ngl_dcnu_norm_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_DCP,1,1,0,0,5,PASS,mirp.ngl_dc_perc_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_GLV,1.69097222222222,2.7037332451478,1.01276102292558,59.8922329779396,5,MISMATCH,mirp.ngl_gl_var_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_DCV,1.6087962962963,2.72950457739991,1.12070828110362,69.6612917175198,5,MISMATCH,mirp.ngl_dc_var_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_DCENT,1.73038854220753,2.71429242328155,0.983903881074016,56.8602864082078,5,MISMATCH,mirp.ngl_dc_entr_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_DCENE,0.243055555555556,0.170252097501624,0.0728034580539317,29.9534227421891,5,MISMATCH,mirp.ngl_dc_energy_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
